"Title","ID","Created Date","Updated Date","Owner","workNumber","comment","score","replyCount","replyTo","submissionTime"
"","comment-003525","2026-04-09T21:15:34Z","2026-04-09T21:15:34Z","user-0013","13","## 譜面問題
1. 沒甚麼問題!
---
### 譜面難度 : 13.69~13.78
---
## 其他雜語
需要一點避蹭能力比較好打！
採音給到人上人，配置些許Slide速度還得微調一下但無大礙~
寫得很接近官譜會有的表現力~
辛苦譜師了","685","","",""
"","comment-003526","2026-04-11T16:24:52Z","2026-04-11T16:24:52Z","user-0155","45","看得出来谱师被紫监狱折磨的够呛()
这张谱面整体氛围感与音乐契合度很高，看得出谱师用心打磨编排，后半段扫键情感调动很棒，结尾高潮段落感染力十足。但问题同样明显：星星时值设计反直觉，引导做得不足，初见体验很生硬，大量非常规配置容易让人上手崩盘。部分星星排布略显简陋臃肿，还容易蹭。虽创意巧思不少表现力在线，但初见杀过于严重，仍需优化键型排布与视觉引导，降低别扭的反直觉配置密度。
但依旧是一张不错的谱面，感谢谱师的辛苦创作！","700","","",""
"","comment-003527","2026-04-10T15:09:07Z","2026-04-10T15:09:07Z","user-0077","32","完了我Majdata怎么开的Enable[哭][哭][哭][哭][哭][哭][哭][哭][哭]
我错了","700","","",""
"","comment-003528","2026-04-20T07:09:59Z","2026-04-20T07:09:59Z","user-0018","201","总的来说整张谱面流畅，虽然仍有不少改进空间但基本上没有太明显的问题。
谱面基本贴合歌曲，从各种touch配置（如205处还有404处的非Cth等）可以看出谱师确实有一定对歌曲理解的心思，大致上也符合谱面的情感表达。采音方面，142的地方突然改变的采音的思路显得有点割裂感，此外的采音基本没什么大问题。难度递进方面也算中规中矩，基本做到衔接自然，符合常规难度曲线逻辑。亮点创意不多，但也足够成为一张较一般通过谱面好点的作品。期待参赛取得满意的成绩。","768","","",""
"","comment-003529","2026-04-30T09:16:38Z","2026-04-30T09:16:38Z","user-0127","259","你好！我认为术力口的采音应该是比较保守的，所以碎鼓我选择在最后一次的升调中再使用。整个曲子都比较平缓，所以我并不觉得踩全鼓是一个很好的做法。感谢你的评论！ovo","0","","comment-003589","2026-04-30T09:16:38.626Z"
"","comment-003530","2026-05-03T21:44:53Z","2026-05-03T21:44:53Z","user-0191","284","总体算一张完成度很高的谱，没有明显的采音和手顺的问题，但有一些小细节可以注意一下
体感难度13.9-14.0，考虑到时长标14也不是不行
662cb的一坨touch不太理解为什么这样排键，初见感觉会一巴掌糊完了
732cb的星星初见飞手了，感觉引导有些欠缺
923cb的4321扫疑似会蹭星星尾（不过能黄，软内无）
另外3分20秒的时间是不是有点太长了（怎么还没完啊.jpg，可以考虑剪一下歌
总体还是可以看出谱师的功底很高的，加油","633","","",""
"","comment-003531","2026-04-28T07:43:01Z","2026-04-28T07:43:01Z","user-0065","251","踩音和配置的处理都十分像官谱niconico的写法，配置的设计到位了，但是很多细节还要多修一修。
618cb二副整个踩错了一个八分，我没听错的话是在踩人声吧？
例如620cb的3-7明显踩歪了，但是后面又正回来了，应该是作谱失误。
中间有好几根星星改启动，真没太必要，不妨尝试一下打开思路想个其他的写法。","633","","",""
"","comment-003532","2026-05-04T08:44:40Z","2026-05-04T08:44:40Z","user-0143","222","把长曲写到这个地步真的很不容易
整体的neta很多，结构十分清晰，配置之间的衔接也很流畅。
另外就是，这使我想到我的童年，真的很感动。我玩到一半眼泪都在打转。
真的很出色和优秀的一张铺面，在情感上面的把握发挥到了极致，44222采音不仅不流俗，反而更加显得你精致。
这位谱师能够让我铭记一辈子，加油，真的很优秀","1000","","",""
"","comment-003533","2026-04-13T08:26:54Z","2026-04-13T08:26:54Z","user-0152","69","感谢评论，touch就是没有对齐的，右手扫的情况下无论是顺势滑5还是左手拍4都是我预先设计好的，有ex情况下可不用担心蹭的问题","0","","comment-ref-000006","2026-04-13T08:26:54.588Z"
"","comment-003534","2026-04-13T03:28:46Z","2026-04-13T03:28:46Z","user-0161","108","好玩跳拍小歌，特别喜欢主歌的短星星、首尾相接星星和副歌的短星星、长星星、时钟星星这两组多次使用的意象，虽然歌曲很长但看完以后有清晰的记忆点。整体配置并没有明显的创意，但不影响谱师对完成度的刻画。美中不足的是674combo处的1-5星星是一个明显的引导错误，并且副歌没有更具创意的递进配置。不过整体谱面已经令人满意，会给出一个匹配完成度的分数。","685","","",""
"","comment-003535","2026-04-29T08:36:40Z","2026-04-29T08:36:40Z","user-0103","257","前奏部分就开始出现大量星星和换手配置，很难反应过来；
主歌强度和副歌没有明显拉开，有点白开水；
采笛子音的出张配置还比较好玩，如果能有更多变种就更好了；
副歌的折线星星藏来藏去的蛮有意思。","535","","",""
"","comment-003536","2026-04-12T14:00:23Z","2026-04-12T14:00:23Z","user-0069","19","采音很丰富，也只剩下采音很丰富了
星星各种乱蹭，键盘各种飞手，建议谱师再多多练练基本功吧
（自己打了个100.3，打出工伤了）","235","","",""
"","comment-003537","2026-05-05T20:57:41Z","2026-05-05T20:57:41Z","user-0017","220","首先要说的是
```
{8},{16},{128},,
{4},,,,{24},{32},
```
可惜不能发图 如果你打开majdata就能看到 谱面其实其实没有对齐在小节线上

这是一首bpm250的曲子 这个bpm下8分可以打死人
谱师在控难度这方面做得非常 惨
不是说难度没控制好 我想表达的是 虽然高bpm下排键很困难 但仍然不应该是简单的左右分页式摆法
整张谱面看完之后让我完全没有游玩的欲望 停顿感和分页感太强了 更像是一张高难度的红谱
在我看来 谱师还没有能驾驭如此高bpm的水平 官谱有很多高bpm的写法可以用作参考 这里不再赘述
总之这是一张结构和配置选择几乎体现不出谱师水平的谱面 这里只能给到偏低的分数","550","","",""
"","comment-003538","2026-04-16T16:27:40Z","2026-04-16T16:27:40Z","user-0020","43","会场的14+里可玩性和观感做得不错的一张。写出了音乐的狂气，打起来也算是酣畅淋漓。
但是仍然存在一些问题：开头的配置强度拉太高了，应当降低一些配置的强度以和一副后的相同段落作出区分。以及结尾的强度骤降个人感觉不太应该，给人一种被戳破漏气的气球（？）的感觉。
实测打下来的一些观点：感觉一副的星星过于容易蹭，在配置密度本就不低的情况下很抵消游玩时的爽感。相比起来二副的处理我会喜欢很多，绝赞交互对鼓点的强调做得不错。间奏段的bbb配置强度过高了，不太契合音乐氛围，可以把星星删去。972cb的touch圈实际速度是前面扫键的一半，打起来有些寸止感。不过910cb的反手交互很有记忆点，我喜欢。
总的来说还不错，但是还需在结构和细节上做一些改进。","753","","",""
"","comment-003539","2026-04-10T18:23:14Z","2026-04-10T18:23:14Z","user-0058","90","非常喜欢的neru作品，非常遗憾的一张谱面。
刚看完主歌：一张常规王道系的谱面，感觉挺舒服的，稳了呀
一副：这啥星星？呃，好吧勉强也能接受不是……
二副：？
谱师像换了人格一样，表现欲溢出来了呀……
一些建议：类似一副开头的这种**闭合图案fes星星**对读谱影响很大。如果要用，一般会放在休息段作为长而慢的装点来用，一副这里快节奏的处理显然不适合，更不用说350这里还掺进来了双押，更难读了。标准星星之所以成为经典就因为它们简洁易懂，又例如7.3的标志性折线也是读谱友好性。
在刚才的基础上，二副的fes星星让问题更加雪上加霜了，除此之外还有不知道从哪里飞出来的7b,6b,7b,6b,7b,6b,7b,这种jump scare配置，我愿意将其称为谱师和玩家的信用危机。
重复看了之后感觉真的很可惜，除了副歌之外底子都挺好的……orz
希望谱师赛后能简化掉过剩的配置！好想看到另一条清爽又王道的世界线，加油！！！^_^","633","","",""
"","comment-003540","2026-04-15T05:11:46Z","2026-04-15T05:11:46Z","user-0004","128","A friend suggested this chart to me, telling me that it is really good. After watching it with them, I'm sorry to say but I was a bit disappointed.

Don't get me wrong, **this chart is absolute perfection** on a technical standpoint. There is absolutely nothing wrong with it. The design, structure, motifs, references, placement etc. are all done with care. So much so, that if I would to play this on cab, I would occasionally pick this for my wife just so we could enjoy the song while playing along.

That is where the negative aspect of the chart comes in. *The chart is carried by the song**, the song is really really good, so much so that you are forced to not overchart, not overpresent your ideas and also forced to use reference to represent the song. You as a charter know that if you try to do any of the points above, it would be disrespectful to the composer and song. Which is why I think you failed to actually **failed to do what you are supposed to do in this contest which is to present an idea.**

Perhaps I'm the only one who sees the contest as a presentation contest and not a 'who plays the best' contest but I really wished I was able to see what you, as a charter are able to design an absolutely unique style. Only then I would have been able to actually reward you for creativity. With the way it is, what you achieve is just a 'perfect chart that anyone can make after a few practices'.

Thank you for listening to my ramblings. I have high hopes for you in the future and I wish I could see what is the best that you can do. Thank you for your hard work.","753","","",""
"","comment-003541","2026-04-23T11:57:34Z","2026-04-23T11:57:34Z","user-0159","215","这个可帅 扫键接touch的配置出乎意料的好玩","865","","",""
"","comment-003542","2026-04-18T07:36:20Z","2026-04-18T07:36:20Z","user-0033","105","感谢喜欢！","0","","comment-002658","2026-04-18T07:36:20.933Z"
"","comment-003543","2026-04-20T07:57:21Z","2026-04-20T07:57:21Z","user-0147","64","小有缺陷的谱面。看得出来谱师确实很有想法，一些手顺能对得上电波。可惜如果有些部分真的按照手顺设计来打的话，那将会是一个巨大的拧麻花，实际打起来超级爆炸。
二副的难度强度稍微合理得多，如果能够考虑将前段削减一些，那么难度梯度的问题也会好很多。
这首曲子最大的问题就是很难体现独特的音色和动作契合，确实没想到会有这么多人都来写这首了。","565","","",""
"","comment-003544","2026-04-14T07:56:16Z","2026-04-14T07:56:16Z","user-0004","107","I think I know why this is a 14 but I still can't accept why it has to be a 14.

Honestly if I just look at it objectively, I think there is nothing wrong with your charts. The amount of touches and non c touch holds may be unreasonable, But they paired well with the sections of the chart. Putting aside the visual clutter, I think they are quite well used.

In the end, it is still a huge mess. I do think it did it's job to be extremely unique and catches the attention of the players. However, I still hope you tone down the intensity and just focus on the enjoyment. Charts can still be unique even without all the flair! Thank you for your hard work.","483","","",""
"","comment-003545","2026-04-28T16:21:16Z","2026-04-28T16:21:16Z","user-0115","228","好，奖励回复一个香蕉一个橘子赛后领.jpg","0","","comment-002897","2026-04-28T16:21:15.686Z"
"","comment-003546","2026-04-14T15:59:28Z","2026-04-14T15:59:28Z","user-0110","190","ohno妈咪你的谱面层次区分太不明显了，如果我把音乐关了是没法认得出哪段开始是副歌的。 副歌与主歌的采音，强度，和配置都没有明显区分度（甚至感觉副歌强度反而还下降了）

谱面本身很简洁有力（在本届目前来说很难得） 整体的写法上很漂亮 如果能把谱面段落区分做好我觉得值得一个高分","685","","",""
"","comment-003547","2026-04-11T04:04:43Z","2026-04-11T04:04:43Z","user-0038","48","我的天这一届怎么这么多点子王 安详的死了

保护套双压tap的扫引导上非常成功 很好的强调了递进感
随着音乐的进行看到了一点life garden的影子 确实都是比较强调扫的谱面 但是值得一提的是这个谱有了保护套 所以肯定比life garden舒服多了

再说点问题
230cb左右那个大摆锤虽然是全套但有点猝不及防了
350cb开始的扫后面的tap有点危险（当然也是合理的） 如果间隔一格写可能会舒服点？ 就是像410cb后面那样
860cb左右的短扫后面那个烟花touch如果是外键打的话可能不好接（但都这样写了谁还傻不拉几的打外啊（（（ 其实也不算问题了

总体上比较看好这个谱 希望可以取得好成绩","783","","",""
"","comment-003548","2026-05-04T17:24:25Z","2026-05-04T17:24:25Z","user-0167","272","好厉害的官re，基本很尽情地表现出谱师想表达的东西了。厉害
键位引导我看了下前面的评论，然后对比了下已有手元，私认为在基本纯跳拍的节奏里设计感已经蛮到位了。当然500combo的小金熊和580combo的管子乱飞还是有点超纲了，完全值得简化下
其他扣分点基本都来自歌本身与写法本身了，在比赛中确实少了一点亮眼的东西。不过考虑到既然谱师已经在事先预定好的官re简洁跳拍写法下基本做到了最好，我觉得就已经无可厚非了咯
记得选点分奴选曲（喂）","835","","",""
"","comment-003549","2026-05-02T14:13:30Z","2026-05-02T14:13:30Z","user-0116","268","早期谱的致敬蛮不错的，整体结构上的递进也不错，从采音，位移上都能感觉到谱师很用心。双押星星我感觉不错，既没有采的很满，也让谱子不是很空，有内容含量。这个唐突的保护套圈感觉很没必要，完全可以当标谱来写，既没有什么touch要素，也没有什么保护套的音色对应，写一张不错的标谱就可以。可以感觉到核心的一笔画的玩法，从前到后可以感觉到递进，前边很有真超檄的一笔画的感觉，后边递进也不错，但是感觉为了兼顾采音舍弃了一些手感上的东西，而且有点点缺乏动感，有点没有上下律动的感觉，稍微有一点点情绪上的表达不够充分，感觉曲子更需要一些大位移，比较能打得开开的，这样的配置。可以试试，不一定要采满音，丰富一下位移和律动感，当然这也是我个人的一些拙见了啦。总体来说我还是蛮喜欢的，谱师加油喵！","768","","",""
"","comment-003550","2026-04-29T20:06:12Z","2026-04-29T20:06:12Z","user-0110","55","律动感大概不是只有用散音才能表现，副歌是一次用星星组尝试省音的比较尝试性的写法，虽然观感可能会有些奇怪，我个人相信律动打起来不会差
1：20我个人认为是歌曲跟着情歌最该爆发的一段（歌曲忘られお嬢的后面）
总之你说的律动感缺失这个问题我认为恰恰相反我自己相当重视了这首歌的这个核心，特别是二副之后的间奏个人在上下跳跃感是做了很大功夫的，
也并不是像你说的因为排键苦手而写星星，怎么得出的这个结论呢，只是个人习惯写很多星星而已，不喜欢星星占比太多这点我能理解。有机会可以上手打一打试试","0","","comment-000705","2026-04-29T20:06:11.643Z"
"","comment-003551","2026-04-21T06:31:21Z","2026-04-21T06:31:21Z","user-0026","52","69cb的一笔画加touch有点画蛇添足，而且这里普通一笔画强度刚好，加touch大了
157combo的似乎有正攻内无，1>4的A1点掉之后6<3过A4和A3，这时候1>4就无了，应该要A1按住但为什么要这样写呢（
286cb-298cb不赖
但是299cb开始的这两个三角形星星时值没问题吗？这也太快了，感觉削一半会合适一点，以及后续副歌段所有同位置星星都有类似问题，如果这里不是为了押形状的话建议改成普通直线，8:1即可
575cb的星星形状还不错，但是星星打完之后的管子有点飞手，一定要写的话建议给套，或者换摆位，后续镜像位置同理（不过这里可以酌情不扣分）
其他前面评价指出的问题不多赘述

总体来讲副歌还可以，但是上面指出的问题部分确实比较影响观感及手感，谱师可以尝试赛后进行一下调整","618","","",""
"","comment-003552","2026-05-01T04:22:23Z","2026-05-01T04:22:23Z","user-0103","258","感谢你的详细建议！实在太细致了我就不挨个回复了，副歌前的3535我想了挺久还是写成这样了，希望谱面能有比较强的位移~~来表现吉他扫弦的感觉~~
副歌部分的长人声确实欠缺考虑了，现在看来自己有种想到哪写到哪的感觉
吉他solo这样写是因为solo段每一小节的内容都有较大的区别，我认为在全曲中只出现一次的段落就应该用不同的配置和元素去表现区别~~当然反过来我给出现多次的相同旋律强行安上了不同的配置的确是有点奇异搞笑了整个评论区都在说这个问题T T~~
再次感谢你如此认真地给我写评价，也祝你在mmfc玩得开心！","0","","comment-001927","2026-05-01T04:22:20.614Z"
"","comment-003553","2026-04-11T14:40:49Z","2026-04-11T14:40:49Z","user-0077","32","感谢老师 我一定会去学正反拍的[哭]
启动拍会认真想想的 扫是怕对于13+再加东西强度太高（这一版我已经打不来了）而且私认为情绪是到位的 自己不会打自己谱这一块","0","","comment-001938","2026-04-11T14:40:48.827Z"
"","comment-003554","2026-04-09T20:16:35Z","2026-04-09T20:16:35Z","user-0013","19","## 譜面問題
1. Slide速度過快
2. 採音神秘
3. Offset正確為-0.1
4. 整體手感詭異
5. 蹭蹭爆
---
### 譜面難度 : 14?
---
## 其他雜語
恩.....","250","","",""
"","comment-003555","2026-04-22T17:26:09Z","2026-04-22T17:26:09Z","user-0267","88","整体看下来谱师很尽力的想把这歌写的比较王道的感觉，但是整体大量的星星配置拖累了这一点，建议谱师需要做出一些简化
就比如2副的touch错位，在本就信息量比较大的情况下容易手感爆炸，我觉得普通的错位就可以，主歌可以多采采底鼓之类的
其他问题大家也都讲了，再打磨打磨会更好。
祝谱师能在MMFC13取得好成绩。","618","","",""
"","comment-003556","2026-04-17T19:43:49Z","2026-04-17T19:43:49Z","user-0023","113","前面部分的小歌处理看着还挺眼前一亮的，然后内无段就不说了二副的手序感觉看的有点大脑升级，歧义太严重了，可能从谱师的角度来说自己写的自己都能理解也不能找人实测所以没发现问题吧。除此之外别的地方感觉处理都还是挺不错的唉可惜了（举白旗","633","","",""
"","comment-003557","2026-05-05T07:39:00Z","2026-05-05T07:39:00Z","user-0198","277","比较稳健的进行，感觉手感会很好， 就是没什么特色，不过是个不错的作品，可以多琢磨一下配置","835","","",""
"","comment-003558","2026-04-19T15:56:34Z","2026-04-19T15:56:34Z","user-0052","139","首先感谢谱师的用心创作！首先我认为这个谱面的采音非常的贴格，有一种清爽（？）的感觉，从一些星星可以看出来谱师应该是一位Jack狂热粉丝，只不过作为一个13或许稍微有一些些难了（这个不是扣分点喔）
以下是我认为的一些小问题：735combo的时候手序稍微有一些问题，左手在划星星时可能会挡住右手要接的tap；最后两条星星突然变成8:3太容易让人下意识当成8:1划掉了。其他的个人认为都很好，是我比较喜欢的一张谱子！
祝您在MMFC13玩得开心！也祝您在这次比赛中获得收获，期待写出更出色的谱面！","768","","",""
"","comment-003559","2026-04-14T16:06:35Z","2026-04-14T16:06:35Z","user-0203","179","两段副歌的重复配置都挺好玩的，如果能写写递进的话会更不错？尾杀的键盘也是同样的问题，好玩，就是有点无聊）整体来说手感和排键都非常成熟了，期待改进！","670","","",""
"","comment-003560","2026-04-21T17:39:58Z","2026-04-21T17:39:58Z","user-0053","207","相当爽快的实测游玩体验！谱师辛苦了！
谱面整体的结构相当明晰，难度分配也比较合理，并且有很突出的核心配置这一点也非常棒。副歌大开大合与反复的星星以及它们的各种变形也十分贴合歌曲的行进。
美中不足的是一些摆键的细节仍需注意，可能会给游玩的流畅体验大打折扣。尾杀虽然初见杀但是在可接受的范围，稍加研究是可以处理的，嗯不如说Neru的这种曲风写狂一点也是挺合适的。主歌可以注意一下因星星导致的大量位移，在强度上我个人认为可以作出一定的削弱，以便给玩家留出体力，更加突出副歌的配置。","835","","",""
"","comment-003561","2026-04-14T13:50:42Z","2026-04-14T13:50:42Z","user-0107","182","优点：两段副歌有明显递进，有一定的核心和段落感。
不足：采音问题较多，开头纯卡拉OK的同时采了16分音，完全没有必要，后面很多16分三连和五连也没有必要。
第二段递进选择了加启动拍的方式，太硬了，不太贴合这首很平淡的歌曲，两段副歌需要进行适当的削弱。
给个建议，可以学习一下官谱的月兔回旋于空中，两首歌非常类似，官谱的处理就非常好。
总的来说是一张可以给勉强及格分数的谱面，但想要取得名次是比较困难的。谱师加油！","618","","",""
"","comment-003562","2026-04-22T12:06:35Z","2026-04-22T12:06:35Z","user-0053","225","感谢您的喜欢！！！","0","","comment-004461","2026-04-22T12:06:36.009Z"
"","comment-003563","2026-04-12T09:24:47Z","2026-04-12T09:24:47Z","user-0251","127","看了一遍感觉部分段落的手顺和引导有点早期谱面的味道..","700","","",""
"","comment-003564","2026-04-17T18:37:43Z","2026-04-17T18:37:43Z","user-0267","73","开头星星有点过多，可以尝试用短点的星星组来写，让开头的幅度感减小
89combo处的touch接保护套tap最好还是别写，手感很怪
450combo的衔接问题比较大，难度骤降
也许两段换手星星可以保留一段，换成最传统的穿心，主要问题还是在高bpm下的换手手感可能不太好
后半的非ctouchhold的neta挺有意思，和pv接掌这一块
祝玩的开心","685","","",""
"","comment-003565","2026-04-13T02:28:33Z","2026-04-13T02:28:33Z","user-0186","157","感谢评价！长星星和fes星星是我觉得纯写键盘太干了所以加上去的，我还真没想过会不太贴歌，我会留意一下改一改的","0","","comment-002654","2026-04-13T02:27:46.947Z"
"","comment-003566","2026-04-24T04:24:53Z","2026-04-24T04:24:53Z","user-0116","193","前奏写的好好，手顺引导不赖，也很贴合曲子。主歌有点卡拉OK了，可以改一下踩音思路，做一些减法，而且位移出张一点点大，结构上稍微有一点点不合理，有点喧宾夺主了。副歌的一笔画星星和曲子的三连音感觉毫无关系（），像是在各跑各的。可以理解谱师的思路，想写出好玩动感的配置，但是我觉得首先还是要贴合曲子的节奏与律动感。间奏用来回叉型星星感觉不契合曲子的循序渐进的感觉，可以改一下。留白有点没懂（），不是很喜欢这个留白hhh。尾杀这星星何意味啊！非常不喜欢这个（），感觉谱师写破产了，把想到的慢速星星配置全都搬出来了，真的建议换一下思路），这个尾杀写的也太生硬了（）。

（小独白）是不是魔法阵有内无啊怎么老噌（哭），当然应该也可能是我太菜了。还有叠键接双押手感好烂呜呜，明明是很温柔的段落我却一直绷着胳膊打，累累喵。","483","","",""
"","comment-003567","2026-05-04T17:07:34Z","2026-05-04T17:07:34Z","user-0004","296","'- Starting from Combo 238 onwards there is a lot of stops in the slides that feels very jank. Doesn't pair with the song when it is meant to be a smooth piano + vocal drags.
- Combo 319 switches back to piano. This continues to second chorus that rotates constantly between vocals and piano.
- Combo 389 is one piano chord but the chart hits an 8th afterwards to allow the chain effect that DOESN'T EVEN CHAIN.
- Combo 406 slides are redundant and doesn't chart to any sounds.
- Combo 444 touch holds end on 5 separate times when there is no indication that it is needed. Feels like redundant ad lib.

Will not comment on the section after this because I think that part is decent at best.

This entire comment was bounded by word count limit so I wasn't able to express fully but I hope this allows me to stand my ground on why I dislike this chart greatly. I hope you will understand.","0","","comment-001329","2026-05-04T17:07:36.002Z"
"","comment-003568","2026-05-03T03:30:05Z","2026-05-03T03:30:05Z","user-0144","275","确实挺好的，星星组设置的大多手感都还不错，但我认为重复配置段可以换一些更独特的配置(就是谱中经常出现的两个蓝弧线星星)，毕竟已经确定使用Fes要素了，不如将这个作为骨干吧，~~belike医学~~。
整体并不会感觉无聊，配置也收放有度，可以称得上是好玩的谱面，但确实少一些独特的东西","835","","",""
"","comment-003569","2026-04-12T09:02:02Z","2026-04-12T09:02:02Z","user-0246","85","写得很克制，这是好事。
但是在这基础上，副歌显得有些苍白无力了，主歌省的音也有点多，或许谱师可以想想怎么写得更好玩?","588","","",""
"","comment-003570","2026-04-12T13:37:31Z","2026-04-12T13:37:31Z","user-0077","153","副歌类似612cb这段的8^3不知道个启动拍会不会更舒服 不过这个纯个人喜好建议
总体能看得出来应该是扎实的中老登水平 采音和配置安排都是比较舒服而且接近官13/13+ 猛猛学习中","768","","",""
"","comment-003571","2026-04-21T11:58:46Z","2026-04-21T11:58:46Z","user-0076","224","姊妹，很高兴看到您的谱面上传到了网络，这是律法仁慈的显化。
管理员给我下发了任务，请您查收我的评价。
[内容已隐藏]

---

先说优点吧，整张谱面层次很清晰，谱师想要表达的东西也基本上算是明了，结合留言和谱师名义，自然就是一张用 **红+蓝** 去做核心的谱面，事实上谱面内也含有很多红蓝相关的配置。除此之外，谱面的结构也基本完整，没有出现太多完全不适合的配置，算是达到了及格分。用 touch 和 tap 区分人声的写法我也很喜欢。

接下来我可能要说一些个人认为的可以改进的地方，望您谅解。

1.我注意到您在谱面文件中使用了{256}，然而大括号里面的数字一般都需要是 384 的因数，这并不是一个扣分点，但还请您注意。

2.开头的 16:3 错位和歌曲的贴合有待商酌，我认为强度明显过高，即使加了套也不太好这么写。

3.680 combo 处，{32}8,7,6,5,4,3,2,1,8b,,{16}7, 是否需要再重新考虑一下排键？

4.谱面整体使用的伪双压过多，我能理解为了 neta 而少量使用，然而过多的使用难免带来喧宾夺主之感。

5.有两段副歌，但第二段基本是第一段副歌的复制粘贴，或许直接剪掉一部分会更好？现有的配置几乎无法撑起一张三分钟的谱面，您觉得呢？

6.在后段，您使用了4-1[8:1]*-1b[8:1] 这样的 slide，我能理解您想表现的是红蓝叠加，但很遗憾，前面的4-1会变成黄色，组合就变成橘色了，这也不是扣分点，只是对阁下善意的提醒。

---

如果我的评论能对阁下有用，我会非常开心，愿律法保佑您。","580","","",""
"","comment-003572","2026-04-18T12:32:38Z","2026-04-18T12:32:38Z","user-0238","190","小歌好啊小歌妙，还是这种流畅的小歌对我口味。
对我来说这谱最大的记忆点是俩ppqq，如果有更多记忆点会更好点。
虽然评论说省音太过了但我觉得还好倒是（","753","","",""
"","comment-003573","2026-04-27T12:08:16Z","2026-04-27T12:08:16Z","user-0165","235","很喜欢的歌，谱面也写的非常精彩，个人非常欣赏这种配置很干净但又不缺乏表现力的谱面，本曲各种各样的小音色基本都兼顾到了，而且区分得很清楚。祝好成绩！","933","","",""
"","comment-003574","2026-04-10T09:04:51Z","2026-04-10T09:04:51Z","user-0091","18","bro没有正确打对歌名（OGRE，不是ORGE）

bpm40的慢星星idea其实不错，几种配置都蛮好玩的，采音也很用心，不过有些小细节欠打磨：全曲多次出现的蓝Y星星尾巴重合了，pad上majplay实测就是个内无（4条中粉4条）；470cb左右的touch和520cb左右的散打手序引导稍微有点怪，575cb开始对音可能偏了一个64分，重音都不在小节线上怪怪的。整体来说中规中矩吧。","550","","",""
"","comment-003575","2026-05-07T00:39:09Z","2026-05-07T00:39:09Z","user-0171","256","怎么说呢，，开头明显的能看出起的很高。但谱面的其他地方倒是做的还不错，结构很好，区分度也很好，但是放在这个定数下明显是定的有点低。所以如果代入13这个难度看起来就会有些违和。我个人认为削弱一下开头，整体再稍微压制一下信息量会能做的更好。
有一个1^3，2^4，3^5，……这个配置我个人觉得手感待商榷。
还有一个wifi下有一个ppqq星星的，有蹭掉的可能性（不晓得是不是我感觉错了）","768","","",""
"","comment-003576","2026-04-24T17:52:08Z","2026-04-24T17:52:08Z","user-0215","237","感谢您的关注！这张谱确实为了“调动”牺牲了部分合理性。这些问题我会在之后的谱面创作中纠正，接下来是我自己对谱面作的一些解释
关于250cb：我在尝试对应歌词
-pq星星对应「曇」
-慢星星与追尾对应「星が流れた」
关于高速子弹与双押，配置来源于justified
关于435-460cb：这里我个人认为，在相比前段动作幅度更大，也许会起到更好的调动作用
关于结尾差速星星：配置来源于we gonna party，we gonna journey，temptation
希望这些解答对您有用，感谢您的游玩与对谱面的斧正！","0","","comment-003425","2026-04-24T17:52:06.813Z"
"","comment-003577","2026-04-10T08:16:13Z","2026-04-10T08:16:13Z","user-0136","16","？！强强！？
写的很像官谱（褒义），手感不赖，星星写的很好玩
但是感觉前半和后半不像同一个人写的（？）
82-87cb的反手拉星星感觉有点奇怪
130-145cb的星星感觉变速有点突然
扫键段写的挺有意思的但是换成交互会不会更好玩呢
后半扫键星星给我打爽了，情感很贴歌
很好的谱，开头可以稍微优化一下，不赖","835","","",""
"","comment-003578","2026-04-16T19:21:00Z","2026-04-16T19:21:00Z","user-0009","26","比较优质的小歌
不过整体星星的品味有点不是很对胃口，开局的很多pq星星是也在押钟吗（？），那两根单黄观感实在略差
副歌的引导有点奇怪，换不换手都有点不是很对
最后的大V略显突兀
总体来说稍微缺乏一些创意，在特色配置没有表现得很完美的情况下，受到难度的限制，基本就只剩一些白开水了。
不过谱师不错的基本功也确实撑起了白开水的骨架，因此整体确实没有什么结构性的问题","768","","",""
"","comment-003579","2026-04-12T05:25:18Z","2026-04-12T05:25:18Z","user-0248","158","非常好星星谱，手感很棒，能感觉到有刻意的避开可能会很蹭的配置，时长3分钟也没有很重复的配置，好玩！","753","","",""
"","comment-003580","2026-04-22T17:50:14Z","2026-04-22T17:50:14Z","user-0196","114","neta曲填满neta固然很好，但neta以外的基本框架也需要做到能够撑住歌曲的结构，举个例子就是超天酱官谱在neta的同时也在主歌用了hold+slide的配置做出了特征配置来架起谱面；可不则是用neta奔跑本身来作为特征配置让人有印象点。就目前看来这张谱出去neta以外的地方比较散漫，需要想出一个能够让玩家从观感或者玩法上能记住的配置来行进。","535","","",""
"","comment-003581","2026-04-12T03:25:12Z","2026-04-12T03:25:12Z","user-0036","22","开头的扫+星星好美
不过前半的扫感觉有些地方手顺不是很明朗
后半无敌了超级神曲神谱教我写谱好吗 情感调动特别到位
最后两根星星很有创意 改启动就该这么改啊（赞赏","850","","",""
